Tipo de Relatório: Medidas Consolidadas;;;;;;;;;;
Tipo de Agente: Conectante | Nome: RIOGALEAO;;;;;;;;;;
Periodo Solicitado de 01/09/2019 até 30/09/2019;;;;;;;;;;
Ponto de Medição;Data de Consolidação;Hora de Consolidação;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Qt Intervalos Faltantes;Situação da Medida;Motivo da Situação
RJAEG-TR1--01;10/09/2019;9;Liquida;0;13183,8;0;1738,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;10;Liquida;0;13444,2;0;1772,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;11;Liquida;0;13784,4;0;1898,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;12;Liquida;0;14061,6;0;2028,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;13;Liquida;0;14259;0;2108,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;14;Liquida;0;14305,2;0;2108,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;15;Liquida;0;14548,8;0;2268;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;16;Liquida;0;14540,4;0;2314,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;17;Liquida;0;14418,6;0;2318,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;18;Liquida;0;14788,2;0;2662,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;19;Liquida;0;15338,4;0;3124,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;20;Liquida;0;14968,8;0;2961;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;21;Liquida;0;14935,2;0;2952,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;22;Liquida;0;14481,6;0;2738,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;23;Liquida;0;14128,8;0;2553,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;10/09/2019;24;Liquida;0;13818;0;2406,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;1;Liquida;0;13448,4;0;2251,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;2;Liquida;0;13288,8;0;2184;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;3;Liquida;0;13230;0;2188,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;4;Liquida;0;13125;0;2150,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;5;Liquida;0;13196,4;0;2154,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;6;Liquida;0;13393,8;0;2213,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;7;Liquida;0;12734,4;0;1638;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;8;Liquida;0;13263,6;0;1822,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;9;Liquida;0;13965;0;2100;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;10;Liquida;0;14351,4;0;2297,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;11;Liquida;0;14561,4;0;2368,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;12;Liquida;0;14800,8;0;2419,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;13;Liquida;0;14905,8;0;2549,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;14;Liquida;0;15078;0;2662,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;15;Liquida;0;15229,2;0;2713,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;16;Liquida;0;15191,4;0;2793;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;17;Liquida;0;14401,8;0;2381,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;18;Liquida;0;14574;0;2604;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;19;Liquida;0;15233,4;0;3070,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;20;Liquida;0;14973;0;2973,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;21;Liquida;0;14586,6;0;2784,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;22;Liquida;0;14464,8;0;2704,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;23;Liquida;0;14070;0;2520;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;11/09/2019;24;Liquida;0;13687,8;0;2322,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;1;Liquida;0;13200,6;0;2011,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;2;Liquida;0;13209;0;2032,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;3;Liquida;0;13083;0;2003,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;4;Liquida;0;13083;0;2049,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;5;Liquida;0;13192,2;0;2045,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;6;Liquida;0;13465,2;0;2163;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;7;Liquida;0;13104;0;1961,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;8;Liquida;0;13385,4;0;1969,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;9;Liquida;0;13969,2;0;2221,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;10;Liquida;0;14359,8;0;2360,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;11;Liquida;0;14834,4;0;2524,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;12;Liquida;0;15057;0;2595,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;13;Liquida;0;15376,2;0;2772;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;14;Liquida;0;15561;0;2965,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;15;Liquida;0;15586,2;0;2843,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;16;Liquida;0;15594,6;0;2847,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;17;Liquida;0;15031,8;0;2646;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;18;Liquida;0;15288;0;2944,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;19;Liquida;0;15997,8;0;3473,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;20;Liquida;0;15598,8;0;3242,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;21;Liquida;0;15472,8;0;3192;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;22;Liquida;0;15065,4;0;3011,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;23;Liquida;0;14784;0;2952,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;12/09/2019;24;Liquida;0;14464,8;0;2784,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;1;Liquida;0;14023,8;0;2515,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;2;Liquida;0;13830,6;0;2469,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;3;Liquida;0;13683,6;0;2415;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;4;Liquida;0;13662,6;0;2394;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;5;Liquida;0;13725,6;0;2373;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;6;Liquida;0;13948,2;0;2436;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;7;Liquida;0;13650;0;2154,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;8;Liquida;0;13851,6;0;2217,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;9;Liquida;0;14191,8;0;2356,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;10;Liquida;0;14460,6;0;2494,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;11;Liquida;0;14376,6;0;2347,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;12;Liquida;0;14284,2;0;2200,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;13;Liquida;0;14280;0;2142;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;14;Liquida;0;14401,8;0;2196,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;15;Liquida;0;14460,6;0;2322,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;16;Liquida;0;14313,6;0;2293,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;17;Liquida;0;14040,6;0;2121;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;18;Liquida;0;14477,4;0;2490,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;19;Liquida;0;14826;0;2700,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;20;Liquida;0;14910;0;2935,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;21;Liquida;0;14859,6;0;2893,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;22;Liquida;0;14569,8;0;2751;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;23;Liquida;0;14204,4;0;2620,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;13/09/2019;24;Liquida;0;13876,8;0;2482,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;1;Liquida;0;13398;0;2133,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;2;Liquida;0;13267,8;0;2074,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;3;Liquida;0;13053,6;0;2003,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;4;Liquida;0;13024,2;0;2011,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;5;Liquida;0;13183,8;0;2087,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;6;Liquida;0;13410,6;0;2137,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;7;Liquida;0;12721,8;0;1629,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;8;Liquida;0;12688,2;0;1562,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;9;Liquida;0;12961,2;0;1822,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;10;Liquida;0;13032,6;0;1860,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;11;Liquida;0;13125;0;1894,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;12;Liquida;0;13062;0;1860,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;13;Liquida;0;13112,4;0;1873,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;14;Liquida;0;13141,8;0;1923,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;15;Liquida;0;13074,6;0;1906,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;16;Liquida;0;13028,4;0;1839,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;17;Liquida;0;13045,2;0;1848;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;18;Liquida;0;13599,6;0;2083,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;19;Liquida;0;14263,2;0;2562;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;20;Liquida;0;14137,2;0;2444,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;21;Liquida;0;14074,2;0;2389,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;22;Liquida;0;13767,6;0;2205;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;23;Liquida;0;13448,4;0;2095,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;14/09/2019;24;Liquida;0;13112,4;0;1982,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;1;Liquida;0;12965,4;0;1911;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;2;Liquida;0;12751,2;0;1801,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;3;Liquida;0;12696,6;0;1759,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;4;Liquida;0;12667,2;0;1726,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;5;Liquida;0;12755,4;0;1755,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;6;Liquida;0;13045,2;0;1902,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;7;Liquida;0;12490,8;0;1394,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;8;Liquida;0;12339,6;0;1327,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;9;Liquida;0;12608,4;0;1524,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;10;Liquida;0;12789;0;1625,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;11;Liquida;0;12986,4;0;1726,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;12;Liquida;0;13049,4;0;1747,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;13;Liquida;0;13192,2;0;1789,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;14;Liquida;0;13293;0;1827;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;15;Liquida;0;13335;0;1902,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;16;Liquida;0;13188;0;1856,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;17;Liquida;0;13175,4;0;1877,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;18;Liquida;0;13780,2;0;2322,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;19;Liquida;0;14599,2;0;2767,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;20;Liquida;0;14515,2;0;2742,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;21;Liquida;0;12889,8;0;1911;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;22;Liquida;0;11701,2;0;1398,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;23;Liquida;0;12877,2;0;2062,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;15/09/2019;24;Liquida;0;12860,4;0;1999,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;1;Liquida;0;12608,4;0;1864,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;2;Liquida;0;12717,6;0;1873,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;3;Liquida;0;12549,6;0;1755,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;4;Liquida;0;12520,2;0;1747,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;5;Liquida;0;12604,2;0;1793,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;6;Liquida;0;12763,8;0;1822,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;7;Liquida;0;12234,6;0;1411,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;8;Liquida;0;12772,2;0;1575;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;9;Liquida;0;13629;0;1999,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;10;Liquida;0;13998,6;0;2167,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;11;Liquida;0;14238;0;2339,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;12;Liquida;0;14506,8;0;2402,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;13;Liquida;0;14620,2;0;2440,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;14;Liquida;0;14834,4;0;2503,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;15;Liquida;0;14863,8;0;2532,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;16;Liquida;0;15330;0;2919;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;17;Liquida;0;15674,4;0;3200,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;18;Liquida;0;15649,2;0;3301,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;19;Liquida;0;16027,2;0;3586,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;20;Liquida;0;15338,4;0;3200,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;21;Liquida;0;15170,4;0;3091,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;22;Liquida;0;14910;0;2948,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;23;Liquida;0;14477,4;0;2709;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;16/09/2019;24;Liquida;0;13897,8;0;2452,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;1;Liquida;0;13557,6;0;2272,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;2;Liquida;0;13767,6;0;2402,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;3;Liquida;0;13482;0;2293,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;4;Liquida;0;13402,2;0;2226;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;5;Liquida;0;13402,2;0;2175,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;6;Liquida;0;13570,2;0;2217,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;7;Liquida;0;12814,2;0;1722;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;8;Liquida;0;13305,6;0;1848;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;9;Liquida;0;14112;0;2255,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;10;Liquida;0;14515,2;0;2402,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;11;Liquida;0;14775,6;0;2528,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;12;Liquida;0;14884,8;0;2553,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;13;Liquida;0;14700;0;2410,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;14;Liquida;0;15481,2;0;2893,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;15;Liquida;0;16451,4;0;3490,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;16;Liquida;0;16199,4;0;3343,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;17;Liquida;0;15670,2;0;3099,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;18;Liquida;0;15384,6;0;2860,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;19;Liquida;0;16220,4;0;3490,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;20;Liquida;0;15817,2;0;3297;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;21;Liquida;0;15573,6;0;3208,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;22;Liquida;0;15145,2;0;2982;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;23;Liquida;0;14910;0;2969,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;17/09/2019;24;Liquida;0;14481,6;0;2725,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;1;Liquida;0;14053,2;0;2473,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;2;Liquida;0;13872,6;0;2356,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;3;Liquida;0;13641,6;0;2297,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;4;Liquida;0;13582,8;0;2301,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;5;Liquida;0;13746,6;0;2389,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;6;Liquida;0;13960,8;0;2478;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;7;Liquida;0;13532,4;0;2058;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;8;Liquida;0;14120,4;0;2310;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;9;Liquida;0;14939,4;0;2700,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;10;Liquida;0;15052,8;0;2641,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;11;Liquida;0;15321,6;0;2742,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;12;Liquida;0;15729;0;2885,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;13;Liquida;0;15682,8;0;2864,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;14;Liquida;0;15901,2;0;2956,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;15;Liquida;0;15897;0;2994,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;16;Liquida;0;16039,8;0;3183,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;17;Liquida;0;15682,8;0;3045;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;18;Liquida;0;15283,8;0;2885,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;19;Liquida;0;16010,4;0;3414,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;20;Liquida;0;15607,2;0;3263,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;21;Liquida;0;15485,4;0;3213;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;22;Liquida;0;15204;0;3028,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;23;Liquida;0;14922,6;0;2927,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;18/09/2019;24;Liquida;0;14515,2;0;2683,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;1;Liquida;0;14141,4;0;2482,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;2;Liquida;0;14007;0;2469,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;3;Liquida;0;13885,2;0;2465,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;4;Liquida;0;13700,4;0;2352;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;5;Liquida;0;13797;0;2461,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;6;Liquida;0;14116,2;0;2549,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;7;Liquida;0;13591,2;0;2121;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;8;Liquida;0;14107,8;0;2280,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;9;Liquida;0;14460,6;0;2360,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;10;Liquida;0;14704,2;0;2436;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;11;Liquida;0;14821,8;0;2507,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;12;Liquida;0;14784;0;2436;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;13;Liquida;0;15082,2;0;2570,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;14;Liquida;0;15199,8;0;2646;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;15;Liquida;0;15057;0;2608,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;16;Liquida;0;15019,2;0;2620,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;17;Liquida;0;14847;0;2608,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;18;Liquida;0;14998,2;0;2746,8;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;19;Liquida;0;15359,4;0;2931,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;20;Liquida;0;15128,4;0;2847,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;21;Liquida;0;14956,2;0;2742,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;22;Liquida;0;14859,6;0;2793;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;23;Liquida;0;14464,8;0;2587,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;19/09/2019;24;Liquida;0;14036,4;0;2360,4;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;1;Liquida;0;13742,4;0;2209,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;2;Liquida;0;13599,6;0;2163;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;3;Liquida;0;13452,6;0;2112,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;4;Liquida;0;13427,4;0;2142;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;5;Liquida;0;13498,8;0;2154,6;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;6;Liquida;0;13780,2;0;2247;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;7;Liquida;0;13469,4;0;2020,2;0;Hora Completa Consistente;Consistido
RJAEG-TR1--01;20/09/2019;8;Liquida;0;13952,4;0;2226;0;Hora Completa Consistente;Consistido
